% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
7.816	1	32	782	7	15	22	5861	0	0
7.817	1	16	782	8	23	10	1980	0	0
7.818	1	50	782	9	17	14	3182	0	0
7.819	1	48	782	10	19	14	3182	0	0
7.82	1	42	783	1	9	14	3182	0	0
7.821	1	31	783	2	4	12	2481	0	0
7.822	1	6	783	3	27	12	2481	0	0
7.823	1	19	783	4	26	20	4904	0	0
7.824	1	10	783	5	28	18	4107	0	0
7.825	1	12	783	6	31	8	1764	0	0
7.826	1	45	783	7	6	6	1287	0	0
7.827	1	5	783	8	21	8	1764	0	0
7.828	1	49	783	9	3	8	1764	0	0
7.829	1	44	783	10	14	6	1287	0	0
7.83	1	11	784	1	22	10	1980	0	0
7.831	1	39	784	2	2	22	5861	0	0
7.832	1	36	784	3	5	28	9422	0	0
7.833	1	37	784	4	20	26	7708	0	0
7.834	1	35	784	5	18	20	4904	0	0
7.835	1	33	784	6	12	28	9422	0	0
7.836	1	34	784	7	16	14	3182	0	0
7.837	1	38	784	8	8	22	5861	0	0
7.838	1	36	784	9	5	28	9422	0	0
7.839	1	35	784	10	18	20	4904	0	0
7.903	1	26	791	4	36	12	2481	0	0
7.904	1	22	791	5	35	12	2481	0	0
7.905	1	7	791	6	30	20	4904	0	0
7.906	1	2	791	7	34	14	3182	0	0
7.907	1	17	791	8	24	28	9422	0	0
7.908	1	47	791	9	1	24	6882	0	0
7.909	1	46	791	10	10	14	3182	0	0
7.91	1	13	792	1	33	12	2481	0	0
7.911	1	30	792	2	29	12	2481	0	0
7.912	1	45	792	3	6	8	1764	0	0
7.913	1	18	792	4	25	14	3182	0	0
7.914	1	15	792	5	32	14	3182	0	0
7.915	1	41	792	6	11	18	4107	0	0
7.916	1	40	792	7	13	20	4904	0	0
7.917	1	43	792	8	7	18	4107	0	0
7.918	1	32	792	9	15	22	5861	0	0
7.919	1	16	792	10	23	10	1980	0	0
7.92	1	50	793	1	17	14	3182	0	0
7.921	1	48	793	2	19	14	3182	0	0
7.922	1	42	793	3	9	14	3182	0	0
7.923	1	31	793	4	4	12	2481	0	0
7.924	1	6	793	5	27	12	2481	0	0
7.925	1	19	793	6	26	20	4904	0	0
7.926	1	10	793	7	28	18	4107	0	0
7.927	1	12	793	8	31	8	1764	0	0
7.928	1	5	793	9	21	8	1764	0	0
7.929	1	49	793	10	3	8	1764	0	0
7.93	1	11	794	1	22	10	1980	0	0
7.931	1	44	794	2	14	6	1287	0	0
7.932	1	39	794	3	2	22	5861	0	0
7.933	1	37	794	4	20	26	7708	0	0
7.934	1	33	794	5	12	28	9422	0	0
7.935	1	34	794	6	16	14	3182	0	0
7.936	1	38	794	7	8	22	5861	0	0
7.937	1	36	794	8	5	28	9422	0	0
7.938	1	35	794	9	18	20	4904	0	0
7.939	1	39	794	10	2	22	5861	0	0
7.94	1	37	795	1	20	26	7708	0	0
8.003	1	26	801	4	36	12	2481	0	0
8.004	1	22	801	5	35	12	2481	0	0
8.005	1	7	801	6	30	20	4904	0	0
8.006	1	2	801	7	34	14	3182	0	0
8.007	1	17	801	8	24	28	9422	0	0
8.008	1	47	801	9	1	24	6882	0	0
8.009	1	46	801	10	10	14	3182	0	0
8.01	1	45	802	1	6	8	1764	0	0
8.011	1	13	802	2	33	12	2481	0	0
8.012	1	30	802	3	29	12	2481	0	0
8.013	1	18	802	4	25	14	3182	0	0
8.014	1	15	802	5	32	14	3182	0	0
8.015	1	41	802	6	11	18	4107	0	0
8.016	1	40	802	7	13	20	4904	0	0
8.017	1	32	802	8	15	22	5861	0	0
8.018	1	43	802	9	7	18	4107	0	0
8.019	1	16	802	10	23	10	1980	0	0
8.02	1	50	803	1	17	14	3182	0	0
8.021	1	48	803	2	19	14	3182	0	0
8.022	1	42	803	3	9	14	3182	0	0
8.023	1	31	803	4	4	12	2481	0	0
8.024	1	6	803	5	27	12	2481	0	0
8.025	1	19	803	6	26	20	4904	0	0
8.026	1	10	803	7	28	18	4107	0	0
8.027	1	12	803	8	31	8	1764	0	0
8.028	1	5	803	9	21	8	1764	0	0
8.029	1	11	803	10	22	10	1980	0	0
8.03	1	49	804	1	3	8	1764	0	0
8.031	1	44	804	2	14	6	1287	0	0
8.032	1	33	804	3	12	28	9422	0	0
8.033	1	34	804	4	16	14	3182	0	0
8.034	1	38	804	5	8	22	5861	0	0
8.035	1	36	804	6	5	28	9422	0	0
8.036	1	35	804	7	18	20	4904	0	0
8.037	1	39	804	8	2	22	5861	0	0
8.038	1	37	804	9	20	26	7708	0	0
8.103	1	26	811	4	36	12	2481	0	0
8.104	1	22	811	5	35	12	2481	0	0
8.105	1	7	811	6	30	20	4904	0	0
8.106	1	2	811	7	34	14	3182	0	0
8.107	1	17	811	8	24	28	9422	0	0
8.108	1	47	811	9	1	24	6882	0	0
8.109	1	46	811	10	10	14	3182	0	0
8.11	1	13	812	1	33	12	2481	0	0
8.111	1	30	812	2	29	12	2481	0	0
8.112	1	45	812	3	6	8	1764	0	0
8.113	1	18	812	4	25	14	3182	0	0
8.114	1	15	812	5	32	14	3182	0	0
8.115	1	41	812	6	11	18	4107	0	0
8.116	1	40	812	7	13	20	4904	0	0
8.117	1	32	812	8	15	22	5861	0	0
8.118	1	43	812	9	7	18	4107	0	0
8.119	1	16	812	10	23	10	1980	0	0
8.12	1	50	813	1	17	14	3182	0	0
8.121	1	48	813	2	19	14	3182	0	0
8.122	1	42	813	3	9	14	3182	0	0
8.123	1	31	813	4	4	12	2481	0	0
8.124	1	6	813	5	27	12	2481	0	0
8.125	1	19	813	6	26	20	4904	0	0
8.126	1	10	813	7	28	18	4107	0	0
8.127	1	12	813	8	31	8	1764	0	0
8.128	1	11	813	9	22	10	1980	0	0
8.129	1	5	813	10	21	8	1764	0	0
8.13	1	49	814	1	3	8	1764	0	0
8.131	1	44	814	2	14	6	1287	0	0
8.132	1	33	814	3	12	28	9422	0	0
8.133	1	34	814	4	16	14	3182	0	0
8.134	1	38	814	5	8	22	5861	0	0
8.135	1	36	814	6	5	28	9422	0	0
8.136	1	35	814	7	18	20	4904	0	0
8.137	1	39	814	8	2	22	5861	0	0
8.138	1	37	814	9	20	26	7708	0	0
8.203	1	26	821	4	36	12	2481	0	0
8.204	1	22	821	5	35	12	2481	0	0
8.205	1	7	821	6	30	20	4904	0	0
8.206	1	2	821	7	34	14	3182	0	0
8.207	1	17	821	8	24	28	9422	0	0
8.208	1	47	821	9	1	24	6882	0	0
8.209	1	46	821	10	10	14	3182	0	0
8.21	1	13	822	1	33	12	2481	0	0
8.211	1	30	822	2	29	12	2481	0	0
8.212	1	18	822	3	25	14	3182	0	0
8.213	1	15	822	4	32	14	3182	0	0
8.214	1	45	822	5	6	8	1764	0	0
8.215	1	41	822	6	11	18	4107	0	0
8.216	1	40	822	7	13	20	4904	0	0
8.217	1	32	822	8	15	22	5861	0	0
8.218	1	43	822	9	7	18	4107	0	0
8.219	1	16	822	10	23	10	1980	0	0
8.22	1	50	823	1	17	14	3182	0	0
8.221	1	48	823	2	19	14	3182	0	0
8.222	1	42	823	3	9	14	3182	0	0
8.223	1	31	823	4	4	12	2481	0	0
8.224	1	6	823	5	27	12	2481	0	0
8.225	1	19	823	6	26	20	4904	0	0
8.226	1	10	823	7	28	18	4107	0	0
8.227	1	11	823	8	22	10	1980	0	0
8.228	1	12	823	9	31	8	1764	0	0
8.229	1	5	823	10	21	8	1764	0	0
8.23	1	33	824	1	12	28	9422	0	0
8.231	1	49	824	2	3	8	1764	0	0
8.232	1	44	824	3	14	6	1287	0	0
8.233	1	38	824	4	8	22	5861	0	0
8.234	1	34	824	5	16	14	3182	0	0
8.235	1	36	824	6	5	28	9422	0	0
8.236	1	35	824	7	18	20	4904	0	0
8.237	1	39	824	8	2	22	5861	0	0
8.238	1	37	824	9	20	26	7708	0	0
8.239	1	34	824	10	16	14	3182	0	0
8.303	1	26	831	4	36	12	2481	0	0
8.304	1	22	831	5	35	12	2481	0	0
8.305	1	7	831	6	30	20	4904	0	0
8.306	1	2	831	7	34	14	3182	0	0
8.307	1	17	831	8	24	28	9422	0	0
8.308	1	47	831	9	1	24	6882	0	0
8.309	1	46	831	10	10	14	3182	0	0
8.31	1	13	832	1	33	12	2481	0	0
8.311	1	30	832	2	29	12	2481	0	0
8.312	1	18	832	3	25	14	3182	0	0
8.313	1	15	832	4	32	14	3182	0	0
8.314	1	41	832	5	11	18	4107	0	0
8.315	1	40	832	6	13	20	4904	0	0
8.316	1	32	832	7	15	22	5861	0	0
8.317	1	45	832	8	6	8	1764	0	0
8.318	1	43	832	9	7	18	4107	0	0
8.319	1	16	832	10	23	10	1980	0	0
8.32	1	50	833	1	17	14	3182	0	0
8.321	1	48	833	2	19	14	3182	0	0
8.322	1	42	833	3	9	14	3182	0	0
8.323	1	31	833	4	4	12	2481	0	0
8.324	1	6	833	5	27	12	2481	0	0
8.325	1	19	833	6	26	20	4904	0	0
8.326	1	10	833	7	28	18	4107	0	0
8.327	1	11	833	8	22	10	1980	0	0
8.328	1	33	833	9	12	28	9422	0	0
8.329	1	12	833	10	31	8	1764	0	0
8.33	1	5	834	1	21	8	1764	0	0
8.331	1	38	834	2	8	22	5861	0	0
8.332	1	49	834	3	3	8	1764	0	0
8.333	1	44	834	4	14	6	1287	0	0
8.334	1	36	834	5	5	28	9422	0	0
8.335	1	35	834	6	18	20	4904	0	0
8.336	1	39	834	7	2	22	5861	0	0
8.337	1	37	834	8	20	26	7708	0	0
8.338	1	34	834	9	16	14	3182	0	0
8.339	1	33	834	10	12	28	9422	0	0
8.34	1	38	835	1	8	22	5861	0	0
8.341	1	36	835	2	5	28	9422	0	0
8.403	1	26	841	4	36	12	2481	0	0
8.404	1	22	841	5	35	12	2481	0	0
8.405	1	7	841	6	30	20	4904	0	0
8.406	1	2	841	7	34	14	3182	0	0
8.407	1	17	841	8	24	28	9422	0	0
8.408	1	47	841	9	1	24	6882	0	0
8.409	1	46	841	10	10	14	3182	0	0
8.41	1	13	842	1	33	12	2481	0	0
8.411	1	30	842	2	29	12	2481	0	0
8.412	1	18	842	3	25	14	3182	0	0
8.413	1	15	842	4	32	14	3182	0	0
8.414	1	41	842	5	11	18	4107	0	0
8.415	1	40	842	6	13	20	4904	0	0
8.416	1	32	842	7	15	22	5861	0	0
8.417	1	43	842	8	7	18	4107	0	0
8.418	1	45	842	9	6	8	1764	0	0
8.419	1	16	842	10	23	10	1980	0	0
8.42	1	50	843	1	17	14	3182	0	0
8.421	1	48	843	2	19	14	3182	0	0
8.422	1	42	843	3	9	14	3182	0	0
8.423	1	31	843	4	4	12	2481	0	0
8.424	1	6	843	5	27	12	2481	0	0
8.425	1	19	843	6	26	20	4904	0	0
8.426	1	10	843	7	28	18	4107	0	0
8.427	1	11	843	8	22	10	1980	0	0
8.428	1	12	843	9	31	8	1764	0	0
8.429	1	5	843	10	21	8	1764	0	0
8.43	1	49	844	1	3	8	1764	0	0
8.431	1	44	844	2	14	6	1287	0	0
8.432	1	35	844	3	18	20	4904	0	0
8.433	1	39	844	4	2	22	5861	0	0
8.434	1	37	844	5	20	26	7708	0	0
8.435	1	34	844	6	16	14	3182	0	0
8.436	1	33	844	7	12	28	9422	0	0
8.437	1	38	844	8	8	22	5861	0	0
8.438	1	36	844	9	5	28	9422	0	0
8.503	1	26	851	4	36	12	2481	0	0
8.504	1	22	851	5	35	12	2481	0	0
8.505	1	7	851	6	30	20	4904	0	0
8.506	1	2	851	7	34	14	3182	0	0
8.507	1	17	851	8	24	28	9422	0	0
8.508	1	47	851	9	1	24	6882	0	0
8.509	1	46	851	10	10	14	3182	0	0
8.51	1	13	852	1	33	12	2481	0	0
8.511	1	30	852	2	29	12	2481	0	0
8.512	1	18	852	3	25	14	3182	0	0
8.513	1	41	852	4	11	18	4107	0	0
8.514	1	40	852	5	13	20	4904	0	0
8.515	1	32	852	6	15	22	5861	0	0
8.516	1	43	852	7	7	18	4107	0	0
8.517	1	16	852	8	23	10	1980	0	0
8.518	1	50	852	9	17	14	3182	0	0
8.519	1	45	852	10	6	8	1764	0	0
8.52	1	48	853	1	19	14	3182	0	0
8.521	1	42	853	2	9	14	3182	0	0
8.522	1	31	853	3	4	12	2481	0	0
8.523	1	6	853	4	27	12	2481	0	0
8.524	1	19	853	5	26	20	4904	0	0
8.525	1	10	853	6	28	18	4107	0	0
8.526	1	11	853	7	22	10	1980	0	0
8.527	1	12	853	8	31	8	1764	0	0
8.528	1	5	853	9	21	8	1764	0	0
8.529	1	35	853	10	18	20	4904	0	0
8.53	1	39	854	1	2	22	5861	0	0
8.531	1	49	854	2	3	8	1764	0	0
8.532	1	44	854	3	14	6	1287	0	0
8.533	1	37	854	4	20	26	7708	0	0
8.534	1	15	854	5	32	12	2481	0	0
8.535	1	34	854	6	16	14	3182	0	0
8.536	1	33	854	7	12	28	9422	0	0
8.537	1	38	854	8	8	22	5861	0	0
8.538	1	36	854	9	5	28	9422	0	0
8.603	1	26	861	4	36	12	2481	0	0
8.604	1	22	861	5	35	12	2481	0	0
8.605	1	7	861	6	30	20	4904	0	0
8.606	1	2	861	7	34	14	3182	0	0
8.607	1	17	861	8	24	28	9422	0	0
8.608	1	47	861	9	1	24	6882	0	0
8.609	1	46	861	10	10	14	3182	0	0
8.61	1	13	862	1	33	12	2481	0	0
8.611	1	30	862	2	29	12	2481	0	0
8.612	1	18	862	3	25	14	3182	0	0
8.613	1	41	862	4	11	18	4107	0	0
8.614	1	40	862	5	13	20	4904	0	0
8.615	1	32	862	6	15	22	5861	0	0
8.616	1	43	862	7	7	18	4107	0	0
8.617	1	16	862	8	23	10	1980	0	0
8.618	1	50	862	9	17	14	3182	0	0
8.619	1	48	862	10	19	14	3182	0	0
8.62	1	42	863	1	9	14	3182	0	0
8.621	1	45	863	2	6	8	1764	0	0
8.622	1	31	863	3	4	12	2481	0	0
8.623	1	6	863	4	27	12	2481	0	0
8.624	1	19	863	5	26	20	4904	0	0
8.625	1	10	863	6	28	18	4107	0	0
8.626	1	11	863	7	22	10	1980	0	0
8.627	1	35	863	8	18	20	4904	0	0
8.628	1	39	863	9	2	22	5861	0	0
8.629	1	12	863	10	31	8	1764	0	0
8.63	1	5	864	1	21	8	1764	0	0
8.631	1	49	864	2	3	8	1764	0	0
8.632	1	37	864	3	20	26	7708	0	0
8.633	1	44	864	4	14	6	1287	0	0
8.634	1	15	864	5	32	12	2481	0	0
8.635	1	34	864	6	16	14	3182	0	0
8.636	1	33	864	7	12	28	9422	0	0
8.637	1	38	864	8	8	22	5861	0	0
8.638	1	36	864	9	5	28	9422	0	0
8.639	1	35	864	10	18	20	4904	0	0
8.64	1	37	865	1	20	26	7708	0	0
8.703	1	26	871	4	36	12	2481	0	0
8.704	1	22	871	5	35	12	2481	0	0
8.705	1	7	871	6	30	20	4904	0	0
8.706	1	2	871	7	34	14	3182	0	0
8.707	1	17	871	8	24	28	9422	0	0
8.708	1	47	871	9	1	24	6882	0	0
8.709	1	46	871	10	10	14	3182	0	0
8.71	1	13	872	1	33	12	2481	0	0
8.711	1	30	872	2	29	12	2481	0	0
8.712	1	18	872	3	25	14	3182	0	0
8.713	1	41	872	4	11	18	4107	0	0
8.714	1	40	872	5	13	20	4904	0	0
8.715	1	32	872	6	15	22	5861	0	0
8.716	1	43	872	7	7	18	4107	0	0
8.717	1	16	872	8	23	10	1980	0	0
8.718	1	50	872	9	17	14	3182	0	0
8.719	1	48	872	10	19	14	3182	0	0
8.72	1	42	873	1	9	14	3182	0	0
8.721	1	31	873	2	4	12	2481	0	0
8.722	1	45	873	3	6	8	1764	0	0
8.723	1	6	873	4	27	12	2481	0	0
8.724	1	19	873	5	26	20	4904	0	0
8.725	1	10	873	6	28	18	4107	0	0
8.726	1	11	873	7	22	10	1980	0	0
8.727	1	12	873	8	31	8	1764	0	0
8.728	1	5	873	9	21	8	1764	0	0
8.729	1	49	873	10	3	8	1764	0	0
8.73	1	15	874	1	32	12	2481	0	0
8.731	1	44	874	2	14	6	1287	0	0
8.732	1	34	874	3	16	14	3182	0	0
8.733	1	33	874	4	12	28	9422	0	0
8.734	1	38	874	5	8	22	5861	0	0
8.735	1	36	874	6	5	28	9422	0	0
8.736	1	39	874	7	2	20	4904	0	0
8.737	1	35	874	8	18	20	4904	0	0
8.738	1	37	874	9	20	26	7708	0	0
8.739	1	34	874	10	16	14	3182	0	0
8.74	1	33	875	1	12	28	9422	0	0
8.803	1	26	881	4	36	12	2481	0	0
8.804	1	22	881	5	35	12	2481	0	0
8.805	1	7	881	6	30	20	4904	0	0
8.806	1	2	881	7	34	14	3182	0	0
8.807	1	17	881	8	24	28	9422	0	0
8.808	1	47	881	9	1	24	6882	0	0
8.809	1	46	881	10	10	14	3182	0	0
8.81	1	13	882	1	33	12	2481	0	0
8.811	1	30	882	2	29	12	2481	0	0
8.812	1	18	882	3	25	14	3182	0	0
8.813	1	41	882	4	11	18	4107	0	0
8.814	1	40	882	5	13	20	4904	0	0
8.815	1	32	882	6	15	22	5861	0	0
8.816	1	43	882	7	7	18	4107	0	0
8.817	1	16	882	8	23	10	1980	0	0
8.818	1	50	882	9	17	14	3182	0	0
8.819	1	48	882	10	19	14	3182	0	0
8.82	1	42	883	1	9	14	3182	0	0
8.821	1	31	883	2	4	12	2481	0	0
8.822	1	6	883	3	27	12	2481	0	0
8.823	1	19	883	4	26	20	4904	0	0
8.824	1	45	883	5	6	8	1764	0	0
8.825	1	10	883	6	28	18	4107	0	0
8.826	1	11	883	7	22	10	1980	0	0
8.827	1	12	883	8	31	8	1764	0	0
8.828	1	5	883	9	21	8	1764	0	0
8.829	1	15	883	10	32	12	2481	0	0
8.83	1	49	884	1	3	8	1764	0	0
8.831	1	44	884	2	14	6	1287	0	0
8.832	1	38	884	3	8	22	5861	0	0
8.833	1	36	884	4	5	28	9422	0	0
8.834	1	39	884	5	2	20	4904	0	0
8.835	1	35	884	6	18	20	4904	0	0
8.836	1	37	884	7	20	26	7708	0	0
8.837	1	34	884	8	16	14	3182	0	0
8.838	1	33	884	9	12	28	9422	0	0
8.839	1	38	884	10	8	22	5861	0	0
8.84	1	36	885	1	5	28	9422	0	0
8.841	1	39	885	2	2	20	4904	0	0
8.903	1	25	891	4	37	8	1764	0	0
8.904	1	2	891	5	34	16	3822	0	0
8.905	1	26	891	6	36	12	2481	0	0
8.906	1	22	891	7	35	12	2481	0	0
8.907	1	7	891	8	30	20	4904	0	0
8.908	1	17	891	9	24	28	9422	0	0
8.909	1	47	891	10	1	24	6882	0	0
8.91	1	46	892	1	10	14	3182	0	0
8.911	1	13	892	2	33	12	2481	0	0
8.912	1	30	892	3	29	12	2481	0	0
8.913	1	18	892	4	25	14	3182	0	0
8.914	1	41	892	5	11	18	4107	0	0
8.915	1	40	892	6	13	20	4904	0	0
8.916	1	32	892	7	15	22	5861	0	0
8.917	1	43	892	8	7	18	4107	0	0
8.918	1	16	892	9	23	10	1980	0	0
8.919	1	50	892	10	17	14	3182	0	0
8.92	1	48	893	1	19	14	3182	0	0
8.921	1	42	893	2	9	14	3182	0	0
8.922	1	31	893	3	4	12	2481	0	0
8.923	1	6	893	4	27	12	2481	0	0
8.924	1	19	893	5	26	20	4904	0	0
8.925	1	10	893	6	28	18	4107	0	0
8.926	1	45	893	7	6	8	1764	0	0
8.927	1	11	893	8	22	10	1980	0	0
8.928	1	15	893	9	32	12	2481	0	0
8.929	1	12	893	10	31	8	1764	0	0
8.93	1	5	894	1	21	8	1764	0	0
8.931	1	49	894	2	3	8	1764	0	0
8.932	1	44	894	3	14	6	1287	0	0
8.933	1	35	894	4	18	20	4904	0	0
8.934	1	37	894	5	20	26	7708	0	0
8.935	1	34	894	6	16	14	3182	0	0
8.936	1	33	894	7	12	28	9422	0	0
8.937	1	25	894	8	37	8	1764	0	0
8.938	1	38	894	9	8	22	5861	0	0
8.939	1	36	894	10	5	28	9422	0	0
8.94	1	39	895	1	2	20	4904	0	0
8.941	1	35	895	2	18	20	4904	0	0
8.942	1	37	895	3	20	26	7708	0	0
9.003	1	7	901	4	30	22	5861	0	0
9.004	1	2	901	5	34	16	3822	0	0
9.005	1	26	901	6	36	12	2481	0	0
9.006	1	22	901	7	35	12	2481	0	0
9.007	1	17	901	8	24	28	9422	0	0
9.008	1	47	901	9	1	24	6882	0	0
9.009	1	46	901	10	10	14	3182	0	0
9.01	1	13	902	1	33	12	2481	0	0
9.011	1	18	902	2	25	14	3182	0	0
9.012	1	41	902	3	11	18	4107	0	0
9.013	1	40	902	4	13	20	4904	0	0
9.014	1	32	902	5	15	22	5861	0	0
9.015	1	43	902	6	7	18	4107	0	0
9.016	1	16	902	7	23	10	1980	0	0
9.017	1	50	902	8	17	14	3182	0	0
9.018	1	48	902	9	19	14	3182	0	0
9.019	1	42	902	10	9	14	3182	0	0
9.02	1	31	903	1	4	12	2481	0	0
9.021	1	6	903	2	27	12	2481	0	0
9.022	1	19	903	3	26	20	4904	0	0
9.023	1	11	903	4	22	10	1980	0	0
9.024	1	45	903	5	6	8	1764	0	0
9.025	1	15	903	6	32	12	2481	0	0
9.026	1	10	903	7	28	16	3822	0	0
9.027	1	12	903	8	31	8	1764	0	0
9.028	1	5	903	9	21	8	1764	0	0
9.029	1	49	903	10	3	8	1764	0	0
9.03	1	44	904	1	14	6	1287	0	0
9.031	1	30	904	2	29	10	1980	0	0
9.032	1	34	904	3	16	14	3182	0	0
9.033	1	33	904	4	12	28	9422	0	0
9.034	1	25	904	5	37	8	1764	0	0
9.035	1	38	904	6	8	22	5861	0	0
9.036	1	36	904	7	5	28	9422	0	0
9.037	1	39	904	8	2	20	4904	0	0
9.038	1	35	904	9	18	20	4904	0	0
9.039	1	37	904	10	20	26	7708	0	0
9.04	1	25	905	1	37	8	1764	0	0
9.103	1	7	911	4	30	22	5861	0	0
9.104	1	2	911	5	34	16	3822	0	0
9.105	1	26	911	6	36	12	2481	0	0
9.106	1	22	911	7	35	12	2481	0	0
9.107	1	17	911	8	24	28	9422	0	0
9.108	1	47	911	9	1	24	6882	0	0
9.109	1	46	911	10	10	14	3182	0	0
9.11	1	13	912	1	33	12	2481	0	0
9.111	1	18	912	2	25	14	3182	0	0
9.112	1	41	912	3	11	18	4107	0	0
9.113	1	40	912	4	13	20	4904	0	0
9.114	1	32	912	5	15	22	5861	0	0
9.115	1	43	912	6	7	18	4107	0	0
9.116	1	16	912	7	23	10	1980	0	0
9.117	1	50	912	8	17	14	3182	0	0
9.118	1	48	912	9	19	14	3182	0	0
9.119	1	42	912	10	9	14	3182	0	0
9.12	1	31	913	1	4	12	2481	0	0
9.121	1	6	913	2	27	12	2481	0	0
9.122	1	19	913	3	26	20	4904	0	0
9.123	1	11	913	4	22	10	1980	0	0
9.124	1	10	913	5	28	16	3822	0	0
9.125	1	15	913	6	32	12	2481	0	0
9.126	1	45	913	7	6	8	1764	0	0
9.127	1	12	913	8	31	8	1764	0	0
9.128	1	5	913	9	21	8	1764	0	0
9.129	1	49	913	10	3	8	1764	0	0
9.13	1	30	914	1	29	10	1980	0	0
9.131	1	44	914	2	14	6	1287	0	0
9.132	1	34	914	3	16	14	3182	0	0
9.133	1	33	914	4	12	28	9422	0	0
9.134	1	38	914	5	8	22	5861	0	0
9.135	1	36	914	6	5	28	9422	0	0
9.136	1	39	914	7	2	20	4904	0	0
9.137	1	35	914	8	18	20	4904	0	0
9.138	1	37	914	9	20	26	7708	0	0
9.139	1	25	914	10	37	8	1764	0	0
9.14	1	34	915	1	16	14	3182	0	0
9.141	1	38	915	2	8	22	5861	0	0
9.142	1	25	915	3	37	8	1764	0	0
9.203	1	7	921	4	30	22	5861	0	0
9.204	1	2	921	5	34	16	3822	0	0
9.205	1	26	921	6	36	12	2481	0	0
9.206	1	17	921	7	24	28	9422	0	0
9.207	1	22	921	8	35	12	2481	0	0
9.208	1	47	921	9	1	24	6882	0	0
9.209	1	46	921	10	10	14	3182	0	0
9.21	1	13	922	1	33	12	2481	0	0
9.211	1	18	922	2	25	14	3182	0	0
9.212	1	41	922	3	11	18	4107	0	0
9.213	1	40	922	4	13	20	4904	0	0
9.214	1	32	922	5	15	22	5861	0	0
9.215	1	43	922	6	7	18	4107	0	0
9.216	1	16	922	7	23	10	1980	0	0
9.217	1	50	922	8	17	14	3182	0	0
9.218	1	48	922	9	19	14	3182	0	0
9.219	1	42	922	10	9	14	3182	0	0
9.22	1	31	923	1	4	12	2481	0	0
9.221	1	6	923	2	27	12	2481	0	0
9.222	1	19	923	3	26	20	4904	0	0
9.223	1	10	923	4	28	16	3822	0	0
9.224	1	11	923	5	22	10	1980	0	0
9.225	1	15	923	6	32	12	2481	0	0
9.226	1	45	923	7	6	8	1764	0	0
9.227	1	12	923	8	31	8	1764	0	0
9.228	1	5	923	9	21	8	1764	0	0
9.229	1	30	923	10	29	10	1980	0	0
9.23	1	49	924	1	3	8	1764	0	0
9.231	1	33	924	2	12	28	9422	0	0
9.232	1	44	924	3	14	6	1287	0	0
9.233	1	36	924	4	5	28	9422	0	0
9.234	1	39	924	5	2	20	4904	0	0
9.235	1	35	924	6	18	20	4904	0	0
9.236	1	37	924	7	20	26	7708	0	0
9.237	1	34	924	8	16	14	3182	0	0
9.238	1	38	924	9	8	22	5861	0	0
9.239	1	25	924	10	37	8	1764	0	0
9.24	1	33	925	1	12	28	9422	0	0
9.241	1	36	925	2	5	28	9422	0	0
9.242	1	25	925	3	37	8	1764	0	0
9.303	1	7	931	4	30	22	5861	0	0
9.304	1	2	931	5	34	16	3822	0	0
9.305	1	26	931	6	36	12	2481	0	0
9.306	1	17	931	7	24	28	9422	0	0
9.307	1	22	931	8	35	12	2481	0	0
9.308	1	47	931	9	1	24	6882	0	0
9.309	1	46	931	10	10	14	3182	0	0
9.31	1	13	932	1	33	12	2481	0	0
9.311	1	18	932	2	25	14	3182	0	0
9.312	1	41	932	3	11	18	4107	0	0
9.313	1	40	932	4	13	20	4904	0	0
9.314	1	32	932	5	15	22	5861	0	0
9.315	1	43	932	6	7	18	4107	0	0
9.316	1	16	932	7	23	10	1980	0	0
9.317	1	50	932	8	17	14	3182	0	0
9.318	1	48	932	9	19	14	3182	0	0
9.319	1	42	932	10	9	14	3182	0	0
9.32	1	31	933	1	4	12	2481	0	0
9.321	1	6	933	2	27	12	2481	0	0
9.322	1	19	933	3	26	20	4904	0	0
9.323	1	10	933	4	28	16	3822	0	0
9.324	1	11	933	5	22	10	1980	0	0
9.325	1	15	933	6	32	12	2481	0	0
9.326	1	45	933	7	6	8	1764	0	0
9.327	1	12	933	8	31	8	1764	0	0
9.328	1	30	933	9	29	10	1980	0	0
9.329	1	5	933	10	21	8	1764	0	0
9.33	1	49	934	1	3	8	1764	0	0
9.331	1	44	934	2	14	6	1287	0	0
9.332	1	39	934	3	2	20	4904	0	0
9.333	1	35	934	4	18	20	4904	0	0
9.334	1	37	934	5	20	26	7708	0	0
9.335	1	34	934	6	16	14	3182	0	0
9.336	1	38	934	7	8	22	5861	0	0
9.337	1	33	934	8	12	28	9422	0	0
9.338	1	36	934	9	5	28	9422	0	0
9.339	1	22	934	10	35	12	2481	0	0
9.34	1	25	935	1	37	8	1764	0	0
9.341	1	39	935	2	2	20	4904	0	0
9.342	1	35	935	3	18	20	4904	0	0
9.343	1	37	935	4	20	26	7708	0	0
9.344	1	25	935	5	37	8	1764	0	0
9.403	1	20	941	4	38	14	3182	0	0
9.404	1	7	941	5	30	22	5861	0	0
9.405	1	2	941	6	34	16	3822	0	0
9.406	1	17	941	7	24	28	9422	0	0
9.407	1	26	941	8	36	12	2481	0	0
9.408	1	47	941	9	1	24	6882	0	0
9.409	1	46	941	10	10	14	3182	0	0
9.41	1	13	942	1	33	12	2481	0	0
9.411	1	18	942	2	25	14	3182	0	0
