% time	cellId	IMSI	RNTI	sinrLinear
4.132	4	21	12	4.21732
4.132	1	33	12	17.9484
4.133	1	40	13	844.939
4.134	1	44	14	2271.7
4.135	1	32	15	3131.96
4.136	1	34	16	800.976
4.137	1	50	17	626.584
4.138	1	35	18	1086.91
4.139	1	48	19	892.629
4.14	1	37	20	17907.1
4.141	1	5	21	2252.9
4.142	1	11	22	1737.83
4.143	1	16	23	1532.97
4.144	1	17	24	16412.3
4.145	1	18	25	1990.28
4.146	1	19	26	9215.64
4.147	1	6	27	2016.65
4.148	1	10	28	11266.5
4.149	1	30	29	1838.23
4.15	1	7	30	4129.29
4.151	1	12	31	1198.43
4.152	1	15	32	4359.38
4.153	1	13	33	1707.44
4.161	2	2	1	18.5235
4.161	4	26	1	1.22769
4.161	1	47	1	3.71745
4.162	4	23	2	6.2379
4.162	1	39	2	23.3445
4.163	2	4	3	8.21063
4.163	3	20	3	2.14284
4.163	4	25	3	4.02795
4.163	1	49	3	0.12934
4.164	1	31	4	1279.84
4.165	2	1	5	3.78642
4.165	4	28	5	11.1909
4.165	1	36	5	5.55202
4.166	2	3	6	6.48115
4.166	4	29	6	0.257434
4.166	1	45	6	0.76593
4.167	3	14	7	4.9176
4.167	4	24	7	2.37759
4.167	1	43	7	0.565209
4.168	2	8	8	41.8954
4.168	4	22	8	3.38178
4.168	1	38	8	0.994438
4.169	2	9	9	43.8609
4.169	4	27	9	5.79872
4.169	1	42	9	0.394126
4.17	1	46	10	831.753
4.171	1	41	11	1820.38
4.172	4	21	12	4.23395
4.172	1	33	12	17.7173
4.173	1	40	13	843.614
4.174	1	44	14	2271.56
4.175	1	32	15	3118.48
4.176	1	34	16	802.345
4.177	1	50	17	625.531
4.178	1	35	18	1084.88
4.179	1	48	19	892.118
4.18	1	37	20	17722
4.181	1	5	21	2248.42
4.182	1	11	22	1743.21
4.183	1	16	23	1535.07
4.184	1	17	24	16361.5
4.185	1	18	25	1989.16
4.186	1	19	26	9147.1
4.187	1	6	27	2012.65
4.188	1	10	28	11298.9
4.189	1	30	29	1835.83
4.19	1	7	30	4136.28
4.191	1	12	31	1196.66
4.192	1	15	32	4361.94
4.193	1	13	33	1709.25
4.201	2	2	1	18.3405
4.201	4	26	1	1.21871
4.201	1	47	1	3.66873
4.202	4	23	2	6.20561
4.202	1	39	2	23.1753
4.203	2	4	3	8.08655
4.203	3	20	3	2.10214
4.203	4	25	3	3.98253
4.203	1	49	3	0.129562
4.204	1	31	4	1283.46
4.205	2	1	5	3.73194
4.205	4	28	5	11.0699
4.205	1	36	5	5.55749
4.206	2	3	6	6.42581
4.206	4	29	6	0.254875
4.206	1	45	6	0.768555
4.207	3	14	7	4.86409
4.207	4	24	7	2.33792
4.207	1	43	7	0.563574
4.208	2	8	8	41.7833
4.208	4	22	8	3.36556
4.208	1	38	8	0.99761
4.209	2	9	9	43.5074
4.209	4	27	9	5.84974
4.209	1	42	9	0.394964
4.21	1	46	10	831.174
4.211	1	41	11	1825.37
4.212	4	21	12	4.25065
4.212	1	33	12	17.4896
4.213	1	40	13	842.29
4.214	1	44	14	2271.4
4.215	1	32	15	3105.07
4.216	1	34	16	803.716
4.217	1	50	17	624.48
4.218	1	35	18	1082.86
4.219	1	48	19	891.603
4.22	1	37	20	17539.4
4.221	1	5	21	2243.93
4.222	1	11	22	1748.61
4.223	1	16	23	1537.16
4.224	1	17	24	16309.8
4.225	1	18	25	1988.03
4.226	1	19	26	9079.23
4.227	1	6	27	2008.64
4.228	1	10	28	11331
4.229	1	30	29	1833.42
4.23	1	7	30	4143.22
4.231	1	12	31	1194.88
4.232	1	15	32	4364.42
4.233	1	13	33	1711.06
4.241	2	2	1	18.1584
4.241	4	26	1	1.20977
4.241	1	47	1	3.62072
4.242	4	23	2	6.17343
4.242	1	39	2	23.0072
4.243	2	4	3	7.96403
4.243	3	20	3	2.06211
4.243	4	25	3	3.93721
4.243	1	49	3	0.129786
4.244	1	31	4	1287.1
4.245	2	1	5	3.67831
4.245	4	28	5	10.9506
4.245	1	36	5	5.56265
4.246	2	3	6	6.37103
4.246	4	29	6	0.252381
4.246	1	45	6	0.771184
4.247	3	14	7	4.8109
4.247	4	24	7	2.2987
4.247	1	43	7	0.561936
4.248	2	8	8	41.6636
4.248	4	22	8	3.34948
4.248	1	38	8	1.00077
4.249	2	9	9	43.1482
4.249	4	27	9	5.90127
4.249	1	42	9	0.39581
4.25	1	46	10	830.592
4.251	1	41	11	1830.37
4.252	4	21	12	4.26741
4.252	1	33	12	17.2654
4.253	1	40	13	840.968
4.254	1	44	14	2271.22
4.255	1	32	15	3091.74
4.256	1	34	16	805.089
4.257	1	50	17	623.43
4.258	1	35	18	1080.84
4.259	1	48	19	891.086
4.26	1	37	20	17359.3
4.261	1	5	21	2239.44
4.262	1	11	22	1754.03
4.263	1	16	23	1539.25
4.264	1	17	24	16257.3
4.265	1	18	25	1986.89
4.266	1	19	26	9012
4.267	1	6	27	2004.64
4.268	1	10	28	11362.7
4.269	1	30	29	1831.01
4.27	1	7	30	4150.12
4.271	1	12	31	1193.11
4.272	1	15	32	4366.83
4.273	1	13	33	1712.85
4.281	2	2	1	17.9772
4.281	4	26	1	1.20086
4.281	1	47	1	3.5734
4.282	4	23	2	6.14137
4.282	1	39	2	22.8402
4.283	2	4	3	7.84308
4.283	3	20	3	2.02274
4.283	4	25	3	3.89201
4.283	1	49	3	0.13001
4.284	1	31	4	1290.76
4.285	2	1	5	3.62552
4.285	4	28	5	10.8329
4.285	1	36	5	5.56751
4.286	2	3	6	6.31684
4.286	4	29	6	0.249952
4.286	1	45	6	0.773815
4.287	3	14	7	4.75806
4.287	4	24	7	2.25993
4.287	1	43	7	0.560298
4.288	2	8	8	41.5363
4.288	4	22	8	3.33353
4.288	1	38	8	1.00393
4.289	2	9	9	42.7837
4.289	4	27	9	5.95329
4.289	1	42	9	0.396662
4.29	1	46	10	830.008
4.291	1	41	11	1835.38
4.292	4	21	12	4.28424
4.292	1	33	12	17.0445
4.293	1	40	13	839.646
4.294	1	44	14	2271.01
4.295	1	32	15	3078.48
4.296	1	34	16	806.464
4.297	1	50	17	622.383
4.298	1	35	18	1078.83
4.299	1	48	19	890.566
4.3	1	37	20	17181.5
4.301	1	5	21	2234.95
4.302	1	11	22	1759.47
4.303	1	16	23	1541.34
4.304	1	17	24	16204
4.305	1	18	25	1985.73
4.306	1	19	26	8945.43
4.307	1	6	27	2000.63
4.308	1	10	28	11394.1
4.309	1	30	29	1828.58
4.31	1	7	30	4156.96
4.311	1	12	31	1191.34
4.312	1	15	32	4369.15
4.313	1	13	33	1714.64
4.321	2	2	1	17.7971
4.321	4	26	1	1.192
4.321	1	47	1	3.52676
4.322	4	23	2	6.10942
4.322	1	39	2	22.6743
4.323	2	4	3	7.72369
4.323	3	20	3	1.98403
4.323	4	25	3	3.84696
4.323	1	49	3	0.130236
4.324	1	31	4	1294.42
4.325	2	1	5	3.57354
4.325	4	28	5	10.7169
4.325	1	36	5	5.57207
4.326	2	3	6	6.2632
4.326	4	29	6	0.247588
4.326	1	45	6	0.776448
4.327	3	14	7	4.70557
4.327	4	24	7	2.22161
4.327	1	43	7	0.558657
4.328	2	8	8	41.4016
4.328	4	22	8	3.31773
4.328	1	38	8	1.00708
4.329	2	9	9	42.4143
4.329	4	27	9	6.00582
4.329	1	42	9	0.397522
4.33	1	46	10	829.422
4.331	1	41	11	1840.41
4.332	4	21	12	4.30113
4.332	1	33	12	16.827
4.333	1	40	13	838.326
4.334	1	44	14	2270.78
4.335	1	32	15	3065.3
4.336	1	34	16	807.841
4.337	1	50	17	621.338
4.338	1	35	18	1076.81
4.339	1	48	19	890.043
4.34	1	37	20	17006.2
4.341	1	5	21	2230.45
4.342	1	11	22	1764.93
4.343	1	16	23	1543.42
4.344	1	17	24	16150
4.345	1	18	25	1984.55
4.346	1	19	26	8879.49
4.347	1	6	27	1996.62
4.348	1	10	28	11425
4.349	1	30	29	1826.15
4.35	1	7	30	4163.75
4.351	1	12	31	1189.57
4.352	1	15	32	4371.4
4.353	1	13	33	1716.42
4.361	2	2	1	17.6181
4.361	4	26	1	1.18317
4.361	1	47	1	3.48079
4.362	4	23	2	6.0776
4.362	1	39	2	22.5095
4.363	2	4	3	7.60587
4.363	3	20	3	1.94597
4.363	4	25	3	3.80206
4.363	1	49	3	0.130463
4.364	1	31	4	1298.1
4.365	2	1	5	3.52236
4.365	4	28	5	10.6025
4.365	1	36	5	5.57632
4.366	2	3	6	6.21012
4.366	4	29	6	0.245287
4.366	1	45	6	0.779085
4.367	3	14	7	4.65347
4.367	4	24	7	2.18375
4.367	1	43	7	0.557016
4.368	2	8	8	41.2596
4.368	4	22	8	3.30206
4.368	1	38	8	1.01022
4.369	2	9	9	42.0403
4.369	4	27	9	6.05886
4.369	1	42	9	0.398388
4.37	1	46	10	828.835
4.371	1	41	11	1845.45
4.372	4	21	12	4.31808
4.372	1	33	12	16.6128
4.373	1	40	13	837.006
4.374	1	44	14	2270.54
4.375	1	32	15	3052.19
4.376	1	34	16	809.219
4.377	1	50	17	620.294
4.378	1	35	18	1074.8
4.379	1	48	19	889.518
4.38	1	37	20	16833.1
4.381	1	5	21	2225.96
4.382	1	11	22	1770.41
4.383	1	16	23	1545.5
4.384	1	17	24	16095.2
4.385	1	18	25	1983.36
4.386	1	19	26	8814.19
4.387	1	6	27	1992.62
4.388	1	10	28	11455.6
4.389	1	30	29	1823.71
4.39	1	7	30	4170.49
4.391	1	12	31	1187.79
4.392	1	15	32	4373.56
4.393	1	13	33	1718.18
4.401	2	2	1	17.4402
4.401	4	26	1	1.17437
4.401	1	47	1	3.43549
4.402	4	23	2	6.0459
4.402	1	39	2	22.3459
4.403	2	4	3	7.48962
4.403	3	20	3	1.90855
4.403	4	25	3	3.75735
4.403	1	49	3	0.130692
4.404	1	31	4	1301.79
4.405	2	1	5	3.47198
4.405	4	28	5	10.4897
4.405	1	36	5	5.58026
4.406	2	3	6	6.15759
4.406	4	29	6	0.24305
4.406	1	45	6	0.781724
4.407	3	14	7	4.60176
4.407	4	24	7	2.14636
4.407	1	43	7	0.555372
4.408	2	8	8	41.1106
4.408	4	22	8	3.28653
4.408	1	38	8	1.01335
4.409	2	9	9	41.6621
4.409	4	27	9	6.11239
4.409	1	42	9	0.399262
4.41	1	46	10	828.244
4.411	1	41	11	1850.51
4.412	4	21	12	4.3351
4.412	1	33	12	16.4018
4.413	1	40	13	835.688
4.414	1	44	14	2270.27
4.415	1	32	15	3039.15
4.416	1	34	16	810.6
4.417	1	50	17	619.252
4.418	1	35	18	1072.79
4.419	1	48	19	888.99
4.42	1	37	20	16662.4
4.421	1	5	21	2221.45
4.422	1	11	22	1775.91
4.423	1	16	23	1547.57
4.424	1	17	24	16039.7
4.425	1	18	25	1982.16
4.426	1	19	26	8749.51
4.427	1	6	27	1988.61
4.428	1	10	28	11485.8
4.429	1	30	29	1821.26
4.43	1	7	30	4177.18
4.431	1	12	31	1186.02
4.432	1	15	32	4375.65
4.433	1	13	33	1719.95
4.441	2	2	1	17.2635
4.441	4	26	1	1.16562
4.441	1	47	1	3.39083
4.442	4	23	2	6.01432
4.442	1	39	2	22.1834
4.443	2	4	3	7.37494
4.443	3	20	3	1.87178
4.443	4	25	3	3.71285
4.443	1	49	3	0.130921
4.444	1	31	4	1305.5
4.445	2	1	5	3.42238
4.445	4	28	5	10.3786
4.445	1	36	5	5.58391
4.446	2	3	6	6.10561
4.446	4	29	6	0.240876
4.446	1	45	6	0.784366
4.447	3	14	7	4.55047
4.447	4	24	7	2.10943
4.447	1	43	7	0.553728
4.448	2	8	8	40.9548
4.448	4	22	8	3.27113
4.448	1	38	8	1.01647
4.449	2	9	9	41.2799
4.449	4	27	9	6.16643
4.449	1	42	9	0.400143
4.45	1	46	10	827.652
4.451	1	41	11	1855.57
4.452	4	21	12	4.35217
4.452	1	33	12	16.1939
4.453	1	40	13	834.371
4.454	1	44	14	2269.97
4.455	1	32	15	3026.18
4.456	1	34	16	811.982
4.457	1	50	17	618.213
4.458	1	35	18	1070.78
4.459	1	48	19	888.459
4.46	1	37	20	16493.9
4.461	1	5	21	2216.95
4.462	1	11	22	1781.43
4.463	1	16	23	1549.64
4.464	1	17	24	15983.5
4.465	1	18	25	1980.94
4.466	1	19	26	8685.45
4.467	1	6	27	1984.6
4.468	1	10	28	11515.6
4.469	1	30	29	1818.8
4.47	1	7	30	4183.81
4.471	1	12	31	1184.24
4.472	1	15	32	4377.65
4.473	1	13	33	1721.7
4.481	2	2	1	17.0881
4.481	4	26	1	1.15691
4.481	1	47	1	3.34682
4.482	4	23	2	5.98287
4.482	1	39	2	22.022
4.483	2	4	3	7.26182
4.483	3	20	3	1.83564
4.483	4	25	3	3.66856
4.483	1	49	3	0.131152
4.484	1	31	4	1309.22
4.485	2	1	5	3.37354
4.485	4	28	5	10.2689
4.485	1	36	5	5.58725
4.486	2	3	6	6.05417
4.486	4	29	6	0.238765
4.486	1	45	6	0.78701
4.487	3	14	7	4.49959
4.487	4	24	7	2.07297
4.487	1	43	7	0.552082
4.488	2	8	8	40.7922
4.488	4	22	8	3.25587
4.488	1	38	8	1.01958
4.489	2	9	9	40.8941
4.489	4	27	9	6.22097
4.489	1	42	9	0.401031
4.49	1	46	10	827.058
4.491	1	41	11	1860.65
4.492	4	21	12	4.36931
4.492	1	33	12	15.9892
4.493	1	40	13	833.056
4.494	1	44	14	2269.66
4.495	1	32	15	3013.28
4.496	1	34	16	813.367
4.497	1	50	17	617.175
4.498	1	35	18	1068.78
4.499	1	48	19	887.925
4.5	1	37	20	16327.7
4.501	1	5	21	2212.44
4.502	1	11	22	1786.98
4.503	1	16	23	1551.7
4.504	1	17	24	15926.5
4.505	1	18	25	1979.7
4.506	1	19	26	8622.01
4.507	1	6	27	1980.59
4.508	1	10	28	11544.9
4.509	1	30	29	1816.34
4.51	1	7	30	4190.39
4.511	1	12	31	1182.46
4.512	1	15	32	4379.58
4.513	1	13	33	1723.44
4.521	2	2	1	16.914
4.521	4	26	1	1.14823
4.521	1	47	1	3.30344
4.522	4	23	2	5.95154
4.522	1	39	2	21.8619
4.523	2	4	3	7.15028
4.523	3	20	3	1.80013
4.523	4	25	3	3.62451
4.523	1	49	3	0.131384
4.524	1	31	4	1312.96
4.525	2	1	5	3.32545
4.525	4	28	5	10.1608
4.525	1	36	5	5.5903
4.526	2	3	6	6.00326
4.526	4	29	6	0.236716
4.526	1	45	6	0.789657
4.527	3	14	7	4.44916
4.527	4	24	7	2.03698
4.527	1	43	7	0.550434
4.528	2	8	8	40.6232
4.528	4	22	8	3.24073
4.528	1	38	8	1.02269
4.529	2	9	9	40.505
4.529	4	27	9	6.27601
4.529	1	42	9	0.401926
4.53	1	46	10	826.462
4.531	1	41	11	1865.75
4.532	4	21	12	4.3865
4.532	1	33	12	15.7876
4.533	1	40	13	831.741
4.534	1	44	14	2269.33
4.535	1	32	15	3000.46
4.536	1	34	16	814.753
4.537	1	50	17	616.138
4.538	1	35	18	1066.78
4.539	1	48	19	887.388
4.54	1	37	20	16163.7
4.541	1	5	21	2207.93
4.542	1	11	22	1792.54
4.543	1	16	23	1553.76
4.544	1	17	24	15869
4.545	1	18	25	1978.45
4.546	1	19	26	8559.18
4.547	1	6	27	1976.58
4.548	1	10	28	11573.9
4.549	1	30	29	1813.87
4.55	1	7	30	4196.91
4.551	1	12	31	1180.69
4.552	1	15	32	4381.43
4.553	1	13	33	1725.17
4.561	2	2	1	16.7413
4.561	4	26	1	1.13959
4.561	1	47	1	3.26067
4.562	4	23	2	5.92034
4.562	1	39	2	21.7028
4.563	2	4	3	7.04029
4.563	3	20	3	1.76524
4.563	4	25	3	3.5807
4.563	1	49	3	0.131617
4.564	1	31	4	1316.71
4.565	2	1	5	3.2781
4.565	4	28	5	10.0542
4.565	1	36	5	5.59305
4.566	2	3	6	5.95287
4.566	4	29	6	0.234728
4.566	1	45	6	0.792306
4.567	3	14	7	4.39917
4.567	4	24	7	2.00146
4.567	1	43	7	0.548786
4.568	2	8	8	40.4478
4.568	4	22	8	3.22573
4.568	1	38	8	1.02579
4.569	2	9	9	40.113
4.569	4	27	9	6.33155
4.569	1	42	9	0.402828
4.57	1	46	10	825.864
4.571	1	41	11	1870.85
4.572	4	21	12	4.40375
4.572	1	33	12	15.589
4.573	1	40	13	830.428
4.574	1	44	14	2268.97
4.575	1	32	15	2987.7
4.576	1	34	16	816.141
4.577	1	50	17	615.104
4.578	1	35	18	1064.78
4.579	1	48	19	886.849
4.58	1	37	20	16001.8
4.581	1	5	21	2203.42
4.582	1	11	22	1798.12
4.583	1	16	23	1555.81
4.584	1	17	24	15810.7
4.585	1	18	25	1977.18
4.586	1	19	26	8496.94
4.587	1	6	27	1972.56
4.588	1	10	28	11602.4
4.589	1	30	29	1811.39
4.59	1	7	30	4203.38
4.591	1	12	31	1178.91
4.592	1	15	32	4383.19
4.593	1	13	33	1726.89
4.601	2	2	1	16.5699
4.601	4	26	1	1.13099
4.601	1	47	1	3.21852
4.602	4	23	2	5.88927
4.602	1	39	2	21.545
4.603	2	4	3	6.93185
4.603	3	20	3	1.73097
4.603	4	25	3	3.53717
4.603	1	49	3	0.131852
4.604	1	31	4	1320.47
4.605	2	1	5	3.23148
4.605	4	28	5	9.94913
4.605	1	36	5	5.59551
4.606	2	3	6	5.903
4.606	4	29	6	0.232802
4.606	1	45	6	0.794958
4.607	3	14	7	4.34965
4.607	4	24	7	1.96642
4.607	1	43	7	0.547136
4.608	2	8	8	40.2663
4.608	4	22	8	3.21085
4.608	1	38	8	1.02888
4.609	2	9	9	39.7184
4.609	4	27	9	6.38758
4.609	1	42	9	0.403738
4.61	1	46	10	825.263
4.611	1	41	11	1875.97
4.612	4	21	12	4.42106
4.612	1	33	12	15.3933
4.613	1	40	13	829.115
4.614	1	44	14	2268.59
4.615	1	32	15	2975.02
4.616	1	34	16	817.531
4.617	1	50	17	614.072
4.618	1	35	18	1062.78
4.619	1	48	19	886.307
4.62	1	37	20	15842.1
4.621	1	5	21	2198.91
4.622	1	11	22	1803.73
4.623	1	16	23	1557.86
4.624	1	17	24	15751.9
4.625	1	18	25	1975.9
4.626	1	19	26	8435.31
4.627	1	6	27	1968.55
4.628	1	10	28	11630.4
4.629	1	30	29	1808.9
4.63	1	7	30	4209.8
4.631	1	12	31	1177.13
4.632	1	15	32	4384.88
4.633	1	13	33	1728.61
4.641	2	2	1	16.3999
4.641	4	26	1	1.12244
4.641	1	47	1	3.17696
4.642	4	23	2	5.85833
4.642	1	39	2	21.3883
4.643	2	4	3	6.82496
4.643	3	20	3	1.6973
4.643	4	25	3	3.49391
4.643	1	49	3	0.132087
4.644	1	31	4	1324.25
4.645	2	1	5	3.18557
4.645	4	28	5	9.84548
4.645	1	36	5	5.59767
4.646	2	3	6	5.85365
4.646	4	29	6	0.230936
4.646	1	45	6	0.797612
4.647	3	14	7	4.30059
4.647	4	24	7	1.93185
4.647	1	43	7	0.545484
4.648	2	8	8	40.079
4.648	4	22	8	3.1961
4.648	1	38	8	1.03196
4.649	2	9	9	39.3215
4.649	4	27	9	6.4441
4.649	1	42	9	0.404655
4.65	1	46	10	824.661
4.651	1	41	11	1881.11
4.652	4	21	12	4.43842
4.652	1	33	12	15.2005
4.653	1	40	13	827.805
4.654	1	44	14	2268.19
4.655	1	32	15	2962.41
4.656	1	34	16	818.923
4.657	1	50	17	613.041
4.658	1	35	18	1060.79
4.659	1	48	19	885.763
4.66	1	37	20	15684.5
4.661	1	5	21	2194.39
4.662	1	11	22	1809.36
4.663	1	16	23	1559.91
4.664	1	17	24	15692.4
4.665	1	18	25	1974.6
4.666	1	19	26	8374.26
4.667	1	6	27	1964.54
4.668	1	10	28	11658.1
4.669	1	30	29	1806.41
4.67	1	7	30	4216.16
4.671	1	12	31	1175.35
4.672	1	15	32	4386.48
4.673	1	13	33	1730.31
4.681	2	2	1	16.2314
4.681	4	26	1	1.11392
4.681	1	47	1	3.136
4.682	4	23	2	5.82752
4.682	1	39	2	21.2328
4.683	2	4	3	6.71961
4.683	3	20	3	1.66424
4.683	4	25	3	3.45095
4.683	1	49	3	0.132325
4.684	1	31	4	1328.04
4.685	2	1	5	3.14037
4.685	4	28	5	9.74329
4.685	1	36	5	5.59954
4.686	2	3	6	5.80481
4.686	4	29	6	0.229131
4.686	1	45	6	0.800268
4.687	3	14	7	4.25201
4.687	4	24	7	1.89775
4.687	1	43	7	0.543832
4.688	2	8	8	39.8859
4.688	4	22	8	3.18148
4.688	1	38	8	1.03503
4.689	2	9	9	38.9225
4.689	4	27	9	6.50112
4.689	1	42	9	0.40558
4.69	1	46	10	824.056
4.691	1	41	11	1886.25
4.692	4	21	12	4.45583
4.692	1	33	12	15.0106
4.693	1	40	13	826.495
4.694	1	44	14	2267.76
4.695	1	32	15	2949.86
4.696	1	34	16	820.317
4.697	1	50	17	612.012
4.698	1	35	18	1058.8
4.699	1	48	19	885.216
4.7	1	37	20	15529
4.701	1	5	21	2189.87
4.702	1	11	22	1815.01
4.703	1	16	23	1561.95
4.704	1	17	24	15632.3
4.705	1	18	25	1973.29
4.706	1	19	26	8313.79
4.707	1	6	27	1960.53
4.708	1	10	28	11685.2
4.709	1	30	29	1803.91
4.71	1	7	30	4222.46
4.711	1	12	31	1173.57
4.712	1	15	32	4388.01
4.713	1	13	33	1732.01
4.721	2	2	1	16.0644
4.721	4	26	1	1.10544
4.721	1	47	1	3.09562
4.722	4	23	2	5.79685
4.722	1	39	2	21.0784
4.723	2	4	3	6.61579
4.723	3	20	3	1.63177
4.723	4	25	3	3.40829
4.723	1	49	3	0.132563
4.724	1	31	4	1331.84
4.725	2	1	5	3.09585
4.725	4	28	5	9.6425
4.725	1	36	5	5.60112
4.726	2	3	6	5.75647
4.726	4	29	6	0.227385
4.726	1	45	6	0.802927
4.727	3	14	7	4.20392
4.727	4	24	7	1.86413
4.727	1	43	7	0.542178
4.728	2	8	8	39.6874
4.728	4	22	8	3.16698
4.728	1	38	8	1.03809
4.729	2	9	9	38.5218
4.729	4	27	9	6.55862
4.729	1	42	9	0.406512
4.73	1	46	10	823.45
4.731	1	41	11	1891.41
4.732	4	21	12	4.4733
4.732	1	33	12	14.8235
4.733	1	40	13	825.186
4.734	1	44	14	2267.32
4.735	1	32	15	2937.39
4.736	1	34	16	821.713
4.737	1	50	17	610.986
4.738	1	35	18	1056.81
4.739	1	48	19	884.666
4.74	1	37	20	15375.5
4.741	1	5	21	2185.35
4.742	1	11	22	1820.68
4.743	1	16	23	1563.98
4.744	1	17	24	15571.7
4.745	1	18	25	1971.96
4.746	1	19	26	8253.9
4.747	1	6	27	1956.52
4.748	1	10	28	11711.9
4.749	1	30	29	1801.41
4.75	1	7	30	4228.7
4.751	1	12	31	1171.79
4.752	1	15	32	4389.45
4.753	1	13	33	1733.7
4.761	2	2	1	15.8989
4.761	4	26	1	1.097
4.761	1	47	1	3.05581
4.762	4	23	2	5.7663
4.762	1	39	2	20.9253
4.763	2	4	3	6.5135
4.763	3	20	3	1.59989
4.763	4	25	3	3.36595
4.763	1	49	3	0.132803
4.764	1	31	4	1335.66
4.765	2	1	5	3.05202
4.765	4	28	5	9.54312
4.765	1	36	5	5.60242
4.766	2	3	6	5.70862
4.766	4	29	6	0.225698
4.766	1	45	6	0.805588
4.767	3	14	7	4.15633
4.767	4	24	7	1.83097
4.767	1	43	7	0.540523
4.768	2	8	8	39.4836
4.768	4	22	8	3.1526
4.768	1	38	8	1.04114
4.769	2	9	9	38.1197
4.769	4	27	9	6.61661
4.769	1	42	9	0.407451
4.77	1	46	10	822.842
4.771	1	41	11	1896.58
4.772	4	21	12	4.49081
4.772	1	33	12	14.6392
4.773	1	40	13	823.879
4.774	1	44	14	2266.85
4.775	1	32	15	2924.98
4.776	1	34	16	823.11
4.777	1	50	17	609.961
4.778	1	35	18	1054.82
4.779	1	48	19	884.113
4.78	1	37	20	15224
4.781	1	5	21	2180.83
4.782	1	11	22	1826.37
4.783	1	16	23	1566.01
4.784	1	17	24	15510.5
4.785	1	18	25	1970.62
4.786	1	19	26	8194.58
4.787	1	6	27	1952.5
4.788	1	10	28	11738.2
4.789	1	30	29	1798.89
4.79	1	7	30	4234.89
4.791	1	12	31	1170.01
4.792	1	15	32	4390.81
4.793	1	13	33	1735.37
4.801	2	2	1	15.7349
4.801	4	26	1	1.0886
4.801	1	47	1	3.01656
4.802	4	23	2	5.73589
4.802	1	39	2	20.7733
4.803	2	4	3	6.41271
4.803	3	20	3	1.56859
4.803	4	25	3	3.32394
4.803	1	49	3	0.133044
4.804	1	31	4	1339.5
4.805	2	1	5	3.00885
4.805	4	28	5	9.44511
4.805	1	36	5	5.60343
4.806	2	3	6	5.66127
4.806	4	29	6	0.224069
4.806	1	45	6	0.808251
4.807	3	14	7	4.10923
4.807	4	24	7	1.79829
4.807	1	43	7	0.538867
4.808	2	8	8	39.2747
4.808	4	22	8	3.13834
4.808	1	38	8	1.04419
4.809	2	9	9	37.7165
4.809	4	27	9	6.67507
4.809	1	42	9	0.408399
4.81	1	46	10	822.231
4.811	1	41	11	1901.76
4.812	4	21	12	4.50838
4.812	1	33	12	14.4577
4.813	1	40	13	822.573
4.814	1	44	14	2266.36
4.815	1	32	15	2912.64
4.816	1	34	16	824.51
4.817	1	50	17	608.937
4.818	1	35	18	1052.84
4.819	1	48	19	883.558
4.82	1	37	20	15074.5
4.821	1	5	21	2176.31
4.822	1	11	22	1832.08
4.823	1	16	23	1568.03
4.824	1	17	24	15448.7
4.825	1	18	25	1969.26
4.826	1	19	26	8135.82
4.827	1	6	27	1948.49
4.828	1	10	28	11764
4.829	1	30	29	1796.37
4.83	1	7	30	4241.02
4.831	1	12	31	1168.23
4.832	1	15	32	4392.09
4.833	1	13	33	1737.04
4.841	2	2	1	15.5724
4.841	4	26	1	1.08024
4.841	1	47	1	2.97787
4.842	4	23	2	5.70562
4.842	1	39	2	20.6226
4.843	2	4	3	6.31342
4.843	3	20	3	1.53786
4.843	4	25	3	3.28226
4.843	1	49	3	0.133286
4.844	1	31	4	1343.34
4.845	2	1	5	2.96634
4.845	4	28	5	9.34846
4.845	1	36	5	5.60416
4.846	2	3	6	5.6144
4.846	4	29	6	0.222498
4.846	1	45	6	0.810916
4.847	3	14	7	4.06264
4.847	4	24	7	1.76608
4.847	1	43	7	0.53721
4.848	2	8	8	39.0609
4.848	4	22	8	3.1242
4.848	1	38	8	1.04722
4.849	2	9	9	37.3124
4.849	4	27	9	6.73401
4.849	1	42	9	0.409354
4.85	1	46	10	821.619
4.851	1	41	11	1906.96
4.852	4	21	12	4.52599
4.852	1	33	12	14.2788
4.853	1	40	13	821.268
4.854	1	44	14	2265.85
4.855	1	32	15	2900.37
4.856	1	34	16	825.911
4.857	1	50	17	607.916
4.858	1	35	18	1050.86
4.859	1	48	19	883
4.86	1	37	20	14927
4.861	1	5	21	2171.79
4.862	1	11	22	1837.81
4.863	1	16	23	1570.05
4.864	1	17	24	15386.5
4.865	1	18	25	1967.89
4.866	1	19	26	8077.63
4.867	1	6	27	1944.48
4.868	1	10	28	11789.3
4.869	1	30	29	1793.85
4.87	1	7	30	4247.08
4.871	1	12	31	1166.45
4.872	1	15	32	4393.29
4.873	1	13	33	1738.7
4.881	2	2	1	15.4115
4.881	4	26	1	1.07192
4.881	1	47	1	2.93972
4.882	4	23	2	5.67549
4.882	1	39	2	20.473
4.883	2	4	3	6.21562
4.883	3	20	3	1.5077
4.883	4	25	3	3.24092
4.883	1	49	3	0.13353
4.884	1	31	4	1347.21
4.885	2	1	5	2.92448
4.885	4	28	5	9.25313
4.885	1	36	5	5.60461
4.886	2	3	6	5.568
4.886	4	29	6	0.220984
4.886	1	45	6	0.813583
4.887	3	14	7	4.01656
