% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
11834	1	34	16	0	14	3182	0	1
11835	1	33	12	0	28	9422	0	1
11836	1	19	26	0	18	4107	0	1
11837	1	38	8	0	20	4904	0	1
11838	1	44	14	0	8	1764	0	1
11839	1	45	6	0	8	1764	0	1
11840	1	12	31	0	8	1764	0	1
11841	1	5	21	0	8	1764	0	1
11842	1	49	3	0	8	1764	0	1
11843	1	25	37	0	8	1764	0	1
11905	1	20	38	0	18	4107	0	1
11906	1	18	25	0	16	3822	0	1
11907	1	4	39	0	12	2481	0	1
11908	1	13	33	0	12	2481	0	1
11909	1	11	22	0	12	2481	0	1
11910	1	2	34	0	18	4107	0	1
11911	1	17	24	0	28	9422	0	1
11912	1	30	29	0	12	2481	0	1
11913	1	47	1	0	26	7708	0	1
11914	1	43	7	0	18	4107	0	1
11915	1	26	36	0	12	2481	0	1
11916	1	46	10	0	14	3182	0	1
11917	1	31	4	0	12	2481	0	1
11918	1	40	13	0	20	4904	0	1
11919	1	32	15	0	22	5861	0	1
11920	1	16	23	0	10	1980	0	1
11921	1	50	17	0	14	3182	0	1
11922	1	48	19	0	14	3182	0	1
11923	1	41	11	0	18	4107	0	1
11924	1	7	30	0	20	4904	0	1
11925	1	42	9	0	14	3182	0	1
11926	1	6	27	0	12	2481	0	1
11927	1	15	32	0	12	2481	0	1
11928	1	22	35	0	12	2481	0	1
11929	1	10	28	0	14	3182	0	1
11930	1	36	5	0	28	9422	0	1
11931	1	35	18	0	20	4904	0	1
11932	1	39	2	0	20	4904	0	1
11933	1	37	20	0	26	7708	0	1
11934	1	34	16	0	14	3182	0	1
11935	1	33	12	0	28	9422	0	1
11936	1	19	26	0	18	4107	0	1
11937	1	38	8	0	20	4904	0	1
11938	1	44	14	0	8	1764	0	1
11939	1	45	6	0	8	1764	0	1
11940	1	12	31	0	8	1764	0	1
11941	1	5	21	0	8	1764	0	1
11942	1	49	3	0	8	1764	0	1
11943	1	25	37	0	8	1764	0	1
12005	1	20	38	0	18	4107	0	1
12006	1	18	25	0	16	3822	0	1
12007	1	4	39	0	12	2481	0	1
12008	1	13	33	0	12	2481	0	1
12009	1	11	22	0	12	2481	0	1
12010	1	2	34	0	18	4107	0	1
12011	1	17	24	0	28	9422	0	1
12012	1	30	29	0	12	2481	0	1
12013	1	47	1	0	26	7708	0	1
12014	1	43	7	0	18	4107	0	1
12015	1	26	36	0	12	2481	0	1
12016	1	46	10	0	14	3182	0	1
12017	1	31	4	0	12	2481	0	1
12018	1	40	13	0	20	4904	0	1
12019	1	32	15	0	22	5861	0	1
12020	1	16	23	0	10	1980	0	1
12021	1	50	17	0	14	3182	0	1
12022	1	48	19	0	14	3182	0	1
12023	1	41	11	0	18	4107	0	1
12024	1	7	30	0	20	4904	0	1
12025	1	42	9	0	14	3182	0	1
12026	1	6	27	0	12	2481	0	1
12027	1	15	32	0	12	2481	0	1
12028	1	22	35	0	12	2481	0	1
12029	1	10	28	0	14	3182	0	1
12030	1	36	5	0	28	9422	0	1
12031	1	35	18	0	20	4904	0	1
12032	1	39	2	0	20	4904	0	1
12033	1	37	20	0	26	7708	0	1
12034	1	34	16	0	14	3182	0	1
12035	1	33	12	0	28	9422	0	1
12036	1	19	26	0	18	4107	0	1
12037	1	38	8	0	20	4904	0	1
12038	1	44	14	0	8	1764	0	1
12039	1	45	6	0	8	1764	0	1
12040	1	12	31	0	8	1764	0	1
12041	1	5	21	0	8	1764	0	1
12042	1	49	3	0	8	1764	0	1
12043	1	25	37	0	8	1764	0	1
12105	1	18	25	0	16	3822	0	1
12106	1	20	38	0	18	4107	0	1
12107	1	4	39	0	12	2481	0	1
12108	1	13	33	0	12	2481	0	1
12109	1	11	22	0	12	2481	0	1
12110	1	2	34	0	18	4107	0	1
12111	1	17	24	0	28	9422	0	1
12112	1	30	29	0	12	2481	0	1
12113	1	47	1	0	26	7708	0	1
12114	1	43	7	0	18	4107	0	1
12115	1	26	36	0	12	2481	0	1
12116	1	46	10	0	14	3182	0	1
12117	1	31	4	0	12	2481	0	1
12118	1	40	13	0	20	4904	0	1
12119	1	32	15	0	22	5861	0	1
12120	1	16	23	0	10	1980	0	1
12121	1	50	17	0	14	3182	0	1
12122	1	48	19	0	14	3182	0	1
12123	1	41	11	0	18	4107	0	1
12124	1	7	30	0	20	4904	0	1
12125	1	42	9	0	14	3182	0	1
12126	1	6	27	0	12	2481	0	1
12127	1	15	32	0	12	2481	0	1
12128	1	22	35	0	12	2481	0	1
12129	1	10	28	0	14	3182	0	1
12130	1	36	5	0	28	9422	0	1
12131	1	35	18	0	20	4904	0	1
12132	1	39	2	0	20	4904	0	1
12133	1	37	20	0	26	7708	0	1
12134	1	34	16	0	14	3182	0	1
12135	1	33	12	0	28	9422	0	1
12136	1	19	26	0	18	4107	0	1
12137	1	38	8	0	20	4904	0	1
12138	1	44	14	0	8	1764	0	1
12139	1	45	6	0	8	1764	0	1
12140	1	12	31	0	8	1764	0	1
12141	1	5	21	0	8	1764	0	1
12142	1	49	3	0	8	1764	0	1
12143	1	25	37	0	8	1764	0	1
12205	1	16	23	0	12	2481	0	1
12206	1	18	25	0	16	3822	0	1
12207	1	20	38	0	18	4107	0	1
12208	1	4	39	0	12	2481	0	1
12209	1	13	33	0	12	2481	0	1
12210	1	11	22	0	12	2481	0	1
12211	1	2	34	0	18	4107	0	1
12212	1	17	24	0	28	9422	0	1
12213	1	30	29	0	12	2481	0	1
12214	1	47	1	0	26	7708	0	1
12215	1	43	7	0	18	4107	0	1
12216	1	26	36	0	12	2481	0	1
12217	1	46	10	0	14	3182	0	1
12218	1	31	4	0	12	2481	0	1
12219	1	40	13	0	20	4904	0	1
12220	1	32	15	0	22	5861	0	1
12221	1	50	17	0	14	3182	0	1
12222	1	48	19	0	14	3182	0	1
12223	1	41	11	0	18	4107	0	1
12224	1	7	30	0	20	4904	0	1
12225	1	42	9	0	14	3182	0	1
12226	1	6	27	0	12	2481	0	1
12227	1	15	32	0	12	2481	0	1
12228	1	22	35	0	12	2481	0	1
12229	1	10	28	0	14	3182	0	1
12230	1	36	5	0	28	9422	0	1
12231	1	35	18	0	20	4904	0	1
12232	1	39	2	0	20	4904	0	1
12233	1	37	20	0	26	7708	0	1
12234	1	34	16	0	14	3182	0	1
12235	1	33	12	0	28	9422	0	1
12236	1	19	26	0	18	4107	0	1
12237	1	38	8	0	20	4904	0	1
12238	1	44	14	0	8	1764	0	1
12239	1	45	6	0	8	1764	0	1
12240	1	12	31	0	8	1764	0	1
12241	1	5	21	0	8	1764	0	1
12242	1	49	3	0	8	1764	0	1
12243	1	25	37	0	8	1764	0	1
12305	1	16	23	0	12	2481	0	1
12306	1	18	25	0	16	3822	0	1
12307	1	20	38	0	18	4107	0	1
12308	1	4	39	0	12	2481	0	1
12309	1	13	33	0	12	2481	0	1
12310	1	11	22	0	12	2481	0	1
12311	1	2	34	0	18	4107	0	1
12312	1	17	24	0	28	9422	0	1
12313	1	30	29	0	12	2481	0	1
12314	1	47	1	0	26	7708	0	1
12315	1	43	7	0	18	4107	0	1
12316	1	26	36	0	12	2481	0	1
12317	1	46	10	0	14	3182	0	1
12318	1	31	4	0	12	2481	0	1
12319	1	40	13	0	20	4904	0	1
12320	1	32	15	0	22	5861	0	1
12321	1	50	17	0	14	3182	0	1
12322	1	48	19	0	14	3182	0	1
12323	1	41	11	0	18	4107	0	1
12324	1	7	30	0	20	4904	0	1
12325	1	42	9	0	14	3182	0	1
12326	1	6	27	0	12	2481	0	1
12327	1	15	32	0	12	2481	0	1
12328	1	22	35	0	12	2481	0	1
12329	1	10	28	0	14	3182	0	1
12330	1	36	5	0	28	9422	0	1
12331	1	35	18	0	20	4904	0	1
12332	1	39	2	0	20	4904	0	1
12333	1	37	20	0	26	7708	0	1
12334	1	34	16	0	14	3182	0	1
12335	1	33	12	0	28	9422	0	1
12336	1	19	26	0	18	4107	0	1
12337	1	38	8	0	20	4904	0	1
12338	1	44	14	0	8	1764	0	1
12339	1	45	6	0	8	1764	0	1
12340	1	12	31	0	8	1764	0	1
12341	1	5	21	0	8	1764	0	1
12342	1	49	3	0	8	1764	0	1
12343	1	25	37	0	8	1764	0	1
12405	1	2	34	0	20	4904	0	1
12406	1	18	25	0	16	3822	0	1
12407	1	16	23	0	12	2481	0	1
12408	1	20	38	0	18	4107	0	1
12409	1	4	39	0	12	2481	0	1
12410	1	13	33	0	12	2481	0	1
12411	1	11	22	0	12	2481	0	1
12412	1	17	24	0	28	9422	0	1
12413	1	30	29	0	12	2481	0	1
12414	1	47	1	0	26	7708	0	1
12415	1	43	7	0	18	4107	0	1
12416	1	26	36	0	12	2481	0	1
12417	1	46	10	0	14	3182	0	1
12418	1	31	4	0	12	2481	0	1
12419	1	40	13	0	20	4904	0	1
12420	1	32	15	0	22	5861	0	1
12421	1	50	17	0	14	3182	0	1
12422	1	48	19	0	14	3182	0	1
12423	1	41	11	0	18	4107	0	1
12424	1	7	30	0	20	4904	0	1
12425	1	42	9	0	14	3182	0	1
12426	1	6	27	0	12	2481	0	1
12427	1	15	32	0	12	2481	0	1
12428	1	22	35	0	12	2481	0	1
12429	1	10	28	0	14	3182	0	1
12430	1	36	5	0	28	9422	0	1
12431	1	5	21	0	10	1980	0	1
12432	1	35	18	0	20	4904	0	1
12433	1	39	2	0	20	4904	0	1
12434	1	37	20	0	26	7708	0	1
12435	1	34	16	0	14	3182	0	1
12436	1	33	12	0	28	9422	0	1
12437	1	19	26	0	18	4107	0	1
12438	1	38	8	0	20	4904	0	1
12439	1	44	14	0	8	1764	0	1
12440	1	45	6	0	8	1764	0	1
12441	1	12	31	0	8	1764	0	1
12442	1	49	3	0	8	1764	0	1
12443	1	25	37	0	8	1764	0	1
12505	1	2	34	0	20	4904	0	1
12506	1	18	25	0	16	3822	0	1
12507	1	16	23	0	12	2481	0	1
12508	1	20	38	0	18	4107	0	1
12509	1	4	39	0	12	2481	0	1
12510	1	13	33	0	12	2481	0	1
12511	1	11	22	0	12	2481	0	1
12512	1	17	24	0	28	9422	0	1
12513	1	30	29	0	12	2481	0	1
12514	1	47	1	0	26	7708	0	1
12515	1	43	7	0	18	4107	0	1
12516	1	26	36	0	12	2481	0	1
12517	1	46	10	0	14	3182	0	1
12518	1	31	4	0	12	2481	0	1
12519	1	40	13	0	20	4904	0	1
12520	1	32	15	0	22	5861	0	1
12521	1	50	17	0	14	3182	0	1
12522	1	48	19	0	14	3182	0	1
12523	1	41	11	0	18	4107	0	1
12524	1	42	9	0	14	3182	0	1
12525	1	6	27	0	12	2481	0	1
12526	1	15	32	0	12	2481	0	1
12527	1	22	35	0	12	2481	0	1
12528	1	10	28	0	14	3182	0	1
12529	1	36	5	0	28	9422	0	1
12530	1	35	18	0	20	4904	0	1
12531	1	5	21	0	10	1980	0	1
12532	1	39	2	0	20	4904	0	1
12533	1	37	20	0	26	7708	0	1
12534	1	34	16	0	14	3182	0	1
12535	1	33	12	0	28	9422	0	1
12536	1	19	26	0	18	4107	0	1
12537	1	38	8	0	20	4904	0	1
12538	1	7	30	0	18	4107	0	1
12539	1	44	14	0	8	1764	0	1
12540	1	45	6	0	8	1764	0	1
12541	1	12	31	0	8	1764	0	1
12542	1	49	3	0	8	1764	0	1
12543	1	25	37	0	8	1764	0	1
12605	1	2	34	0	20	4904	0	1
12606	1	18	25	0	16	3822	0	1
12607	1	16	23	0	12	2481	0	1
12608	1	20	38	0	18	4107	0	1
12609	1	4	39	0	12	2481	0	1
12610	1	13	33	0	12	2481	0	1
12611	1	17	24	0	28	9422	0	1
12612	1	11	22	0	12	2481	0	1
12613	1	30	29	0	12	2481	0	1
12614	1	47	1	0	26	7708	0	1
12615	1	43	7	0	18	4107	0	1
12616	1	26	36	0	12	2481	0	1
12617	1	46	10	0	14	3182	0	1
12618	1	31	4	0	12	2481	0	1
12619	1	40	13	0	20	4904	0	1
12620	1	32	15	0	22	5861	0	1
12621	1	50	17	0	14	3182	0	1
12622	1	48	19	0	14	3182	0	1
12623	1	41	11	0	18	4107	0	1
12624	1	42	9	0	14	3182	0	1
12625	1	6	27	0	12	2481	0	1
12626	1	15	32	0	12	2481	0	1
12627	1	22	35	0	12	2481	0	1
12628	1	10	28	0	14	3182	0	1
12629	1	36	5	0	28	9422	0	1
12630	1	35	18	0	20	4904	0	1
12631	1	5	21	0	10	1980	0	1
12632	1	39	2	0	20	4904	0	1
12633	1	37	20	0	26	7708	0	1
12634	1	34	16	0	14	3182	0	1
12635	1	33	12	0	28	9422	0	1
12636	1	19	26	0	18	4107	0	1
12637	1	38	8	0	20	4904	0	1
12638	1	7	30	0	18	4107	0	1
12639	1	44	14	0	8	1764	0	1
12640	1	45	6	0	8	1764	0	1
12641	1	12	31	0	8	1764	0	1
12642	1	49	3	0	8	1764	0	1
12643	1	25	37	0	8	1764	0	1
12705	1	43	7	0	20	4904	0	1
12706	1	18	25	0	16	3822	0	1
12707	1	2	34	0	20	4904	0	1
12708	1	32	15	0	24	6882	0	1
12709	1	16	23	0	12	2481	0	1
12710	1	20	38	0	18	4107	0	1
12711	1	4	39	0	12	2481	0	1
12712	1	13	33	0	12	2481	0	1
12713	1	17	24	0	28	9422	0	1
12714	1	11	22	0	12	2481	0	1
12715	1	30	29	0	12	2481	0	1
12716	1	47	1	0	26	7708	0	1
12717	1	26	36	0	12	2481	0	1
12718	1	46	10	0	14	3182	0	1
12719	1	31	4	0	12	2481	0	1
12720	1	40	13	0	20	4904	0	1
12721	1	50	17	0	14	3182	0	1
12722	1	48	19	0	14	3182	0	1
12723	1	41	11	0	18	4107	0	1
12724	1	42	9	0	14	3182	0	1
12725	1	6	27	0	12	2481	0	1
12726	1	15	32	0	12	2481	0	1
12727	1	22	35	0	12	2481	0	1
12728	1	10	28	0	14	3182	0	1
12729	1	36	5	0	28	9422	0	1
12730	1	35	18	0	20	4904	0	1
12731	1	39	2	0	20	4904	0	1
12732	1	5	21	0	10	1980	0	1
12733	1	37	20	0	26	7708	0	1
12734	1	34	16	0	14	3182	0	1
12735	1	33	12	0	28	9422	0	1
12736	1	19	26	0	18	4107	0	1
12737	1	38	8	0	20	4904	0	1
12738	1	7	30	0	18	4107	0	1
12739	1	44	14	0	8	1764	0	1
12740	1	45	6	0	8	1764	0	1
12741	1	12	31	0	8	1764	0	1
12742	1	49	3	0	8	1764	0	1
12743	1	25	37	0	8	1764	0	1
12805	1	43	7	0	20	4904	0	1
12806	1	18	25	0	16	3822	0	1
12807	1	2	34	0	20	4904	0	1
12808	1	32	15	0	24	6882	0	1
12809	1	16	23	0	12	2481	0	1
12810	1	20	38	0	18	4107	0	1
12811	1	4	39	0	12	2481	0	1
12812	1	17	24	0	28	9422	0	1
12813	1	13	33	0	12	2481	0	1
12814	1	11	22	0	12	2481	0	1
12815	1	30	29	0	12	2481	0	1
12816	1	47	1	0	26	7708	0	1
12817	1	26	36	0	12	2481	0	1
12818	1	46	10	0	14	3182	0	1
12819	1	31	4	0	12	2481	0	1
12820	1	40	13	0	20	4904	0	1
12821	1	50	17	0	14	3182	0	1
12822	1	48	19	0	14	3182	0	1
12823	1	41	11	0	18	4107	0	1
12824	1	42	9	0	14	3182	0	1
12825	1	15	32	0	12	2481	0	1
12826	1	22	35	0	12	2481	0	1
12827	1	10	28	0	14	3182	0	1
12828	1	36	5	0	28	9422	0	1
12829	1	35	18	0	20	4904	0	1
12830	1	39	2	0	20	4904	0	1
12831	1	5	21	0	10	1980	0	1
12832	1	37	20	0	26	7708	0	1
12833	1	34	16	0	14	3182	0	1
12834	1	33	12	0	28	9422	0	1
12835	1	19	26	0	18	4107	0	1
12836	1	38	8	0	20	4904	0	1
12837	1	7	30	0	18	4107	0	1
12838	1	44	14	0	8	1764	0	1
12839	1	45	6	0	8	1764	0	1
12840	1	12	31	0	8	1764	0	1
12841	1	25	37	0	8	1764	0	1
12842	1	6	27	0	10	1980	0	1
12843	1	49	3	0	6	1287	0	1
12905	1	43	7	0	20	4904	0	1
12906	1	18	25	0	16	3822	0	1
12907	1	2	34	0	20	4904	0	1
12908	1	32	15	0	24	6882	0	1
12909	1	16	23	0	12	2481	0	1
12910	1	20	38	0	18	4107	0	1
12911	1	4	39	0	12	2481	0	1
12912	1	17	24	0	28	9422	0	1
12913	1	13	33	0	12	2481	0	1
12914	1	11	22	0	12	2481	0	1
12915	1	30	29	0	12	2481	0	1
12916	1	47	1	0	26	7708	0	1
12917	1	26	36	0	12	2481	0	1
12918	1	46	10	0	14	3182	0	1
12919	1	31	4	0	12	2481	0	1
12920	1	40	13	0	20	4904	0	1
12921	1	50	17	0	14	3182	0	1
12922	1	48	19	0	14	3182	0	1
12923	1	41	11	0	18	4107	0	1
12924	1	42	9	0	14	3182	0	1
12925	1	15	32	0	12	2481	0	1
12926	1	22	35	0	12	2481	0	1
12927	1	10	28	0	14	3182	0	1
12928	1	36	5	0	28	9422	0	1
12929	1	35	18	0	20	4904	0	1
12930	1	39	2	0	20	4904	0	1
12931	1	5	21	0	10	1980	0	1
12932	1	37	20	0	26	7708	0	1
12933	1	34	16	0	14	3182	0	1
12934	1	33	12	0	28	9422	0	1
12935	1	19	26	0	18	4107	0	1
12936	1	38	8	0	20	4904	0	1
12937	1	7	30	0	18	4107	0	1
12938	1	44	14	0	8	1764	0	1
12939	1	45	6	0	8	1764	0	1
12940	1	12	31	0	8	1764	0	1
12941	1	6	27	0	10	1980	0	1
12942	1	25	37	0	8	1764	0	1
12943	1	49	3	0	6	1287	0	1
13005	1	18	25	0	16	3822	0	1
13006	1	43	7	0	20	4904	0	1
13007	1	2	34	0	20	4904	0	1
13008	1	32	15	0	24	6882	0	1
13009	1	16	23	0	12	2481	0	1
13010	1	20	38	0	18	4107	0	1
13011	1	17	24	0	28	9422	0	1
13012	1	4	39	0	12	2481	0	1
13013	1	13	33	0	12	2481	0	1
13014	1	11	22	0	12	2481	0	1
13015	1	30	29	0	12	2481	0	1
13016	1	47	1	0	26	7708	0	1
13017	1	26	36	0	12	2481	0	1
13018	1	46	10	0	14	3182	0	1
13019	1	31	4	0	12	2481	0	1
13020	1	40	13	0	20	4904	0	1
13021	1	50	17	0	14	3182	0	1
13022	1	48	19	0	14	3182	0	1
13023	1	41	11	0	18	4107	0	1
13024	1	42	9	0	14	3182	0	1
13025	1	15	32	0	12	2481	0	1
13026	1	22	35	0	12	2481	0	1
13027	1	10	28	0	14	3182	0	1
13028	1	36	5	0	28	9422	0	1
13029	1	35	18	0	20	4904	0	1
13030	1	39	2	0	20	4904	0	1
13031	1	5	21	0	10	1980	0	1
13032	1	37	20	0	26	7708	0	1
13033	1	34	16	0	14	3182	0	1
13034	1	33	12	0	28	9422	0	1
13035	1	19	26	0	18	4107	0	1
13036	1	38	8	0	20	4904	0	1
13037	1	7	30	0	18	4107	0	1
13038	1	44	14	0	8	1764	0	1
13039	1	45	6	0	8	1764	0	1
13040	1	6	27	0	10	1980	0	1
13041	1	12	31	0	8	1764	0	1
13042	1	25	37	0	8	1764	0	1
13043	1	49	3	0	6	1287	0	1
13105	1	18	25	0	16	3822	0	1
13106	1	43	7	0	20	4904	0	1
13107	1	2	34	0	20	4904	0	1
13108	1	32	15	0	24	6882	0	1
13109	1	16	23	0	12	2481	0	1
13110	1	20	38	0	18	4107	0	1
13111	1	17	24	0	28	9422	0	1
13112	1	4	39	0	12	2481	0	1
13113	1	13	33	0	12	2481	0	1
13114	1	11	22	0	12	2481	0	1
13115	1	30	29	0	12	2481	0	1
13116	1	47	1	0	26	7708	0	1
13117	1	26	36	0	12	2481	0	1
13118	1	46	10	0	14	3182	0	1
13119	1	31	4	0	12	2481	0	1
13120	1	40	13	0	20	4904	0	1
13121	1	50	17	0	14	3182	0	1
13122	1	48	19	0	14	3182	0	1
13123	1	41	11	0	18	4107	0	1
13124	1	42	9	0	14	3182	0	1
13125	1	15	32	0	12	2481	0	1
13126	1	22	35	0	12	2481	0	1
13127	1	10	28	0	14	3182	0	1
13128	1	36	5	0	28	9422	0	1
13129	1	35	18	0	20	4904	0	1
13130	1	39	2	0	20	4904	0	1
13131	1	5	21	0	10	1980	0	1
13132	1	37	20	0	26	7708	0	1
13133	1	34	16	0	14	3182	0	1
13134	1	33	12	0	28	9422	0	1
13135	1	19	26	0	18	4107	0	1
13136	1	38	8	0	20	4904	0	1
13137	1	7	30	0	18	4107	0	1
13138	1	44	14	0	8	1764	0	1
13139	1	6	27	0	10	1980	0	1
13140	1	45	6	0	8	1764	0	1
13141	1	12	31	0	8	1764	0	1
13142	1	25	37	0	8	1764	0	1
13143	1	49	3	0	6	1287	0	1
13205	1	20	38	0	20	4904	0	1
13206	1	18	25	0	16	3822	0	1
13207	1	43	7	0	20	4904	0	1
13208	1	2	34	0	20	4904	0	1
13209	1	32	15	0	24	6882	0	1
13210	1	16	23	0	12	2481	0	1
13211	1	17	24	0	28	9422	0	1
13212	1	4	39	0	12	2481	0	1
13213	1	13	33	0	12	2481	0	1
13214	1	11	22	0	12	2481	0	1
13215	1	30	29	0	12	2481	0	1
13216	1	47	1	0	26	7708	0	1
13217	1	26	36	0	12	2481	0	1
13218	1	46	10	0	14	3182	0	1
13219	1	31	4	0	12	2481	0	1
13220	1	40	13	0	20	4904	0	1
13221	1	50	17	0	14	3182	0	1
13222	1	48	19	0	14	3182	0	1
13223	1	41	11	0	18	4107	0	1
13224	1	42	9	0	14	3182	0	1
13225	1	15	32	0	12	2481	0	1
13226	1	22	35	0	12	2481	0	1
13227	1	10	28	0	14	3182	0	1
13228	1	36	5	0	28	9422	0	1
13229	1	35	18	0	20	4904	0	1
13230	1	39	2	0	20	4904	0	1
13231	1	5	21	0	10	1980	0	1
13232	1	37	20	0	26	7708	0	1
13233	1	34	16	0	14	3182	0	1
13234	1	33	12	0	28	9422	0	1
13235	1	19	26	0	18	4107	0	1
13236	1	38	8	0	20	4904	0	1
13237	1	7	30	0	18	4107	0	1
13238	1	6	27	0	10	1980	0	1
13239	1	44	14	0	8	1764	0	1
13240	1	45	6	0	8	1764	0	1
13241	1	12	31	0	8	1764	0	1
13242	1	25	37	0	8	1764	0	1
13243	1	49	3	0	6	1287	0	1
13305	1	20	38	0	20	4904	0	1
13306	1	18	25	0	16	3822	0	1
13307	1	43	7	0	20	4904	0	1
13308	1	2	34	0	20	4904	0	1
13309	1	32	15	0	24	6882	0	1
13310	1	16	23	0	12	2481	0	1
13311	1	17	24	0	28	9422	0	1
13312	1	4	39	0	12	2481	0	1
13313	1	13	33	0	12	2481	0	1
13314	1	11	22	0	12	2481	0	1
13315	1	30	29	0	12	2481	0	1
13316	1	47	1	0	26	7708	0	1
13317	1	26	36	0	12	2481	0	1
13318	1	46	10	0	14	3182	0	1
13319	1	31	4	0	12	2481	0	1
13320	1	40	13	0	20	4904	0	1
13321	1	50	17	0	14	3182	0	1
13322	1	48	19	0	14	3182	0	1
13323	1	41	11	0	18	4107	0	1
13324	1	42	9	0	14	3182	0	1
13325	1	15	32	0	12	2481	0	1
13326	1	22	35	0	12	2481	0	1
13327	1	10	28	0	14	3182	0	1
13328	1	36	5	0	28	9422	0	1
13329	1	35	18	0	20	4904	0	1
13330	1	39	2	0	20	4904	0	1
13331	1	5	21	0	10	1980	0	1
13332	1	37	20	0	26	7708	0	1
13333	1	34	16	0	14	3182	0	1
13334	1	33	12	0	28	9422	0	1
13335	1	19	26	0	18	4107	0	1
13336	1	38	8	0	20	4904	0	1
13337	1	7	30	0	18	4107	0	1
13338	1	6	27	0	10	1980	0	1
13339	1	44	14	0	8	1764	0	1
13340	1	45	6	0	8	1764	0	1
13341	1	12	31	0	8	1764	0	1
13342	1	25	37	0	8	1764	0	1
13343	1	49	3	0	6	1287	0	1
13405	1	20	38	0	20	4904	0	1
13406	1	18	25	0	16	3822	0	1
13407	1	43	7	0	20	4904	0	1
13408	1	2	34	0	20	4904	0	1
13409	1	32	15	0	24	6882	0	1
13410	1	17	24	0	28	9422	0	1
13411	1	16	23	0	12	2481	0	1
13412	1	4	39	0	12	2481	0	1
13413	1	13	33	0	12	2481	0	1
13414	1	11	22	0	12	2481	0	1
13415	1	30	29	0	12	2481	0	1
13416	1	47	1	0	26	7708	0	1
13417	1	26	36	0	12	2481	0	1
13418	1	46	10	0	14	3182	0	1
13419	1	31	4	0	12	2481	0	1
13420	1	40	13	0	20	4904	0	1
13421	1	50	17	0	14	3182	0	1
13422	1	48	19	0	14	3182	0	1
13423	1	41	11	0	18	4107	0	1
13424	1	42	9	0	14	3182	0	1
13425	1	15	32	0	12	2481	0	1
13426	1	22	35	0	12	2481	0	1
13427	1	10	28	0	14	3182	0	1
13428	1	36	5	0	28	9422	0	1
13429	1	35	18	0	20	4904	0	1
13430	1	45	6	0	10	1980	0	1
13431	1	39	2	0	20	4904	0	1
13432	1	5	21	0	10	1980	0	1
13433	1	37	20	0	26	7708	0	1
13434	1	34	16	0	14	3182	0	1
13435	1	33	12	0	28	9422	0	1
13436	1	19	26	0	18	4107	0	1
13437	1	38	8	0	20	4904	0	1
13438	1	7	30	0	18	4107	0	1
13439	1	6	27	0	10	1980	0	1
13440	1	44	14	0	8	1764	0	1
13441	1	12	31	0	8	1764	0	1
13442	1	25	37	0	8	1764	0	1
13443	1	49	3	0	6	1287	0	1
13505	1	18	25	0	16	3822	0	1
13506	1	20	38	0	20	4904	0	1
13507	1	43	7	0	20	4904	0	1
13508	1	2	34	0	20	4904	0	1
13509	1	32	15	0	24	6882	0	1
13510	1	17	24	0	28	9422	0	1
13511	1	16	23	0	12	2481	0	1
13512	1	4	39	0	12	2481	0	1
13513	1	13	33	0	12	2481	0	1
13514	1	11	22	0	12	2481	0	1
13515	1	30	29	0	12	2481	0	1
13516	1	47	1	0	26	7708	0	1
13517	1	26	36	0	12	2481	0	1
13518	1	46	10	0	14	3182	0	1
13519	1	31	4	0	12	2481	0	1
13520	1	40	13	0	20	4904	0	1
13521	1	50	17	0	14	3182	0	1
13522	1	48	19	0	14	3182	0	1
13523	1	41	11	0	18	4107	0	1
13524	1	42	9	0	14	3182	0	1
13525	1	15	32	0	12	2481	0	1
13526	1	22	35	0	12	2481	0	1
13527	1	10	28	0	14	3182	0	1
13528	1	36	5	0	28	9422	0	1
13529	1	35	18	0	20	4904	0	1
13530	1	44	14	0	10	1980	0	1
13531	1	39	2	0	20	4904	0	1
13532	1	45	6	0	10	1980	0	1
13533	1	5	21	0	10	1980	0	1
13534	1	37	20	0	26	7708	0	1
13535	1	34	16	0	14	3182	0	1
13536	1	33	12	0	28	9422	0	1
13537	1	19	26	0	18	4107	0	1
13538	1	38	8	0	20	4904	0	1
13539	1	7	30	0	18	4107	0	1
13540	1	6	27	0	10	1980	0	1
13541	1	12	31	0	8	1764	0	1
13542	1	25	37	0	8	1764	0	1
13543	1	49	3	0	6	1287	0	1
13605	1	18	25	0	16	3822	0	1
13606	1	20	38	0	20	4904	0	1
13607	1	43	7	0	20	4904	0	1
13608	1	2	34	0	20	4904	0	1
13609	1	17	24	0	28	9422	0	1
13610	1	32	15	0	24	6882	0	1
13611	1	16	23	0	12	2481	0	1
13612	1	4	39	0	12	2481	0	1
13613	1	13	33	0	12	2481	0	1
13614	1	11	22	0	12	2481	0	1
13615	1	30	29	0	12	2481	0	1
13616	1	47	1	0	26	7708	0	1
13617	1	26	36	0	12	2481	0	1
13618	1	46	10	0	14	3182	0	1
13619	1	31	4	0	12	2481	0	1
13620	1	40	13	0	20	4904	0	1
13621	1	50	17	0	14	3182	0	1
13622	1	48	19	0	14	3182	0	1
13623	1	41	11	0	18	4107	0	1
13624	1	42	9	0	14	3182	0	1
13625	1	15	32	0	12	2481	0	1
13626	1	22	35	0	12	2481	0	1
13627	1	10	28	0	14	3182	0	1
13628	1	36	5	0	28	9422	0	1
13629	1	35	18	0	20	4904	0	1
